0.02	0.0	6.0
0.04	0.0002700223197613796	5.999509400421086
0.06	0.0010800892790455185	5.998037601684343
0.08	0.0024302008778524166	5.995584603789773
0.10	0.004320357116182074	5.992150406737375
0.12	0.006750557994034499	5.987735010527148
0.14	0.009720803511409666	5.982338415159092
0.16	0.013231093668307591	5.975960620633209
0.18	0.017281428464728313	5.968601626949498
0.20	0.021871807900671728	5.9602614341079585
0.22	0.027002231976137943	5.9509400421085905
0.24	0.032672700691126905	5.940637450951395
0.26	0.0388832140456387	5.929353660636371
0.28	0.045633772039673205	5.917088671163519
0.30	0.05292437467323047	5.903842482532838
0.32	0.060755021946310356	5.88961509474433
0.34	0.06912571385891325	5.874406507797993
0.36	0.07803645041103881	5.858216721693828
0.38	0.08748723160268691	5.841045736431835
0.40	0.09747805743385834	5.822893552012013
0.42	0.10800892790455177	5.803760168434364
0.44	0.11907984301476877	5.783645585698885
0.46	0.13069080276450762	5.76254980380558
0.48	0.14284180715377026	5.740472822754445
0.50	0.15553285618255386	5.717414642545485
0.52	0.1687639498508628	5.693375263178694
0.54	0.18253508815869246	5.668354684654073
0.56	0.19684627110604638	5.642352906971628
0.58	0.21169749869292145	5.615369930131351
0.60	0.22708877091932095	5.58740575413325
0.62	0.24302008778524142	5.558460378977319
0.64	0.2594914492906866	5.528533804663557
0.66	0.27650285543565245	5.497626031191971
0.68	0.29405430622014334	5.4657370585625555
0.70	0.3121458016441546	5.432866886775309
0.72	0.3307773417076925	5.399015515830237
0.74	0.34994892641074765	5.364182945727339
0.76	0.36966055575332835	5.328369176466607
0.78	0.3899122297354334	5.291574208048053
0.80	0.41070394835705976	5.253798040471665
0.82	0.43203571161820886	5.215040673737455
0.84	0.4539075195188769	5.175302107845414
0.86	0.4763193720590751	5.134582342795545
0.88	0.49927126923879245	5.092881378587839
0.90	0.5227632110580326	5.050199215222321
0.92	0.546795197516791	5.006535852698967
0.94	0.571367228615081	4.961891291017785
0.96	0.5964793043528895	4.916265530178774
0.98	0.6221314247302205	4.869658570181936
1.00	0.6483235897470478	4.822070411027301
1.02	0.6750557994034491	4.7735010527147725
1.04	0.702058031379587	4.724441094823364
1.06	0.729060263355725	4.6753811369319545
1.08	0.756062495331863	4.626321179040546
1.10	0.783064727308001	4.577261221149136
1.12	0.810066959284139	4.528201263257728
1.14	0.837069191260277	4.479141305366318
1.16	0.864071423236415	4.430081347474909
1.18	0.8910736552125527	4.3810213895835
1.20	0.9180758871886907	4.331961431692092
1.22	0.9450781191648286	4.282901473800682
1.24	0.9720803511409666	4.233841515909273
1.26	0.9990825831171046	4.184781558017864
1.28	1.0260848150932427	4.135721600126455
1.30	1.0530870470693805	4.086661642235046
1.32	1.0800892790455185	4.037601684343636
1.34	1.1070915110216566	3.988541726452228
1.36	1.1340937429977944	3.9394817685608183
1.38	1.1610959749739325	3.8904218106694093
1.40	1.1880982069500705	3.8413618527780002
1.42	1.2151004389262083	3.792301894886591
1.44	1.2421026709023462	3.743241936995182
1.46	1.2691049028784842	3.6941819791037735
1.48	1.2961071348546223	3.645122021212364
1.50	1.32310936683076	3.596062063320955
1.52	1.3501115988068981	3.547002105429546
1.54	1.3771138307830362	3.497942147538137
1.56	1.404116062759174	3.448882189646728
1.58	1.431118294735312	3.3998222317553184
1.60	1.45812052671145	3.35076227386391
1.62	1.485122758687588	3.3017023159725003
1.64	1.5121249906637262	3.2526423580810913
1.66	1.539127222639864	3.203582400189682
1.68	1.566129454616002	3.1545224422982727
1.70	1.5931316865921397	3.105462484406864
1.72	1.6201339185682777	3.0564025265154555
1.74	1.6471361505444158	3.007342568624046
1.76	1.6741383825205536	2.958282610732637
1.78	1.7011406144966918	2.909222652841228
1.80	1.7281428464728297	2.8601626949498185
1.82	1.7551450784489675	2.81110273705841
1.84	1.7821473104251058	2.7620427791670004
1.86	1.8091495424012436	2.7129828212755913
1.88	1.8361517743773814	2.6639228633841823
1.90	1.8631540063535197	2.6148629054927732
1.92	1.8901562383296575	2.565802947601364
1.94	1.9171584703057953	2.5167429897099556
1.96	1.9441607022819332	2.4676830318185465
1.98	1.9711629342580714	2.418623073927137
2.00	1.9981651662342093	2.369563116035728
2.02	2.025167398210347	2.320503158144319
